activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,264083,[],CHEMBL674892,Affinity to inhibit [3H]DA uptake,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1136563,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '21.65', 'le': '0.41', 'lle': '4.70', 'sei': '11.76'}",CHEMBL370805,COCAINE,CHEMBL370805,6.57,0,http://www.openphacts.org/units/Nanomolar,290045,=,1,1,=,,Ki,nM,,270.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.27
,391046,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '20.64', 'le': '0.39', 'lle': '4.17', 'sei': '8.59'}",CHEMBL132683,,CHEMBL132683,6.01,0,http://www.openphacts.org/units/Nanomolar,254386,=,1,1,=,,Ki,nM,,970.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,970.0
,391567,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cl.OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '27.87', 'le': '0.51', 'lle': '6.52', 'sei': '15.83'}",CHEMBL544370,,CHEMBL1193030,8.59,0,http://www.openphacts.org/units/Nanomolar,253122,=,1,1,=,,Ki,nM,,2.55,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,2.55
,392725,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '17.00', 'le': '0.31', 'lle': '1.70', 'sei': '47.89'}",CHEMBL417049,,CHEMBL417049,7.52,0,http://www.openphacts.org/units/Nanomolar,117060,=,1,1,=,,Ki,nM,,30.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.03
,392735,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '17.21', 'le': '0.31', 'lle': '2.10', 'sei': '45.43'}",CHEMBL26320,,CHEMBL26320,7.14,0,http://www.openphacts.org/units/Nanomolar,117058,=,1,1,=,,Ki,nM,,73.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.073
,392885,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '20.80', 'le': '0.39', 'lle': '4.44', 'sei': '11.30'}",CHEMBL370805,COCAINE,CHEMBL370805,6.31,0,http://www.openphacts.org/units/Nanomolar,253093,=,1,1,=,,Ki,nM,,490.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,490.0
,392897,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '25.22', 'le': '0.50', 'lle': '4.89', 'sei': '21.31'}",CHEMBL336100,,CHEMBL336100,7.64,0,http://www.openphacts.org/units/Nanomolar,253131,=,1,1,=,,Ki,nM,,23.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,23.1
,393942,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '25.80', 'le': '0.50', 'lle': '4.74', 'sei': '20.50'}",CHEMBL781,MAZINDOL,CHEMBL781,7.35,0,http://www.openphacts.org/units/Nanomolar,253128,=,1,1,=,,Ki,nM,,45.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,45.0
,394753,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(C(C)=O)c(C(C)=O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL133070,,CHEMBL133070,,0,http://www.openphacts.org/units/Nanomolar,254384,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,396559,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '16.09', 'le': '0.30', 'lle': '1.73', 'sei': '28.40'}",CHEMBL67024,,CHEMBL67024,6.96,0,http://www.openphacts.org/units/Nanomolar,117062,=,1,1,=,,Ki,nM,,110.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.11
,396688,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '25.18', 'le': '0.46', 'lle': '5.01', 'sei': '12.59'}",CHEMBL130668,,CHEMBL130668,7.06,0,http://www.openphacts.org/units/Nanomolar,253100,=,1,1,=,,Ki,nM,,87.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,87.1
,397770,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '14.61', 'le': '0.27', 'lle': '0.65', 'sei': '41.17'}",CHEMBL443797,,CHEMBL443797,6.47,0,http://www.openphacts.org/units/Nanomolar,117061,=,1,1,=,,Ki,nM,,340.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.34
,398597,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(C(C)=O)c(C(C)=O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL335165,,CHEMBL335165,,0,http://www.openphacts.org/units/Nanomolar,254383,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,399052,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '20.17', 'le': '0.38', 'lle': '4.25', 'sei': '10.96'}",CHEMBL370805,COCAINE,CHEMBL370805,6.12,0,http://www.openphacts.org/units/Nanomolar,117057,=,1,1,=,,Ki,nM,,760.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.76
,401354,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1=C(c2ccc(O)c(O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL132614,,CHEMBL132614,,0,http://www.openphacts.org/units/Nanomolar,254387,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,403099,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.86', 'le': '0.29', 'lle': '1.32', 'sei': '27.74'}",CHEMBL421867,,CHEMBL421867,6.80,0,http://www.openphacts.org/units/Nanomolar,117056,=,1,1,=,,Ki,nM,,160.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.16
,403249,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '27.12', 'le': '0.53', 'lle': '5.92', 'sei': '18.95'}",CHEMBL336940,,CHEMBL336940,8.54,0,http://www.openphacts.org/units/Nanomolar,253108,=,1,1,=,,Ki,nM,,2.9,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,2.9
,404687,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.67', 'le': '0.29', 'lle': '1.52', 'sei': '28.57'}",CHEMBL66112,,CHEMBL66112,7.00,0,http://www.openphacts.org/units/Nanomolar,117065,=,1,1,=,,Ki,nM,,100.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.1
,404818,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '25.28', 'le': '0.46', 'lle': '5.09', 'sei': '16.51'}",CHEMBL133043,,CHEMBL133043,7.44,0,http://www.openphacts.org/units/Nanomolar,253098,=,1,1,=,,Ki,nM,,36.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,36.2
,405987,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccccc2)c2ccccc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '23.85', 'le': '0.43', 'lle': '4.01', 'sei': '16.66'}",CHEMBL133902,,CHEMBL133902,5.97,0,http://www.openphacts.org/units/Nanomolar,253116,=,1,1,=,,Ki,nM,,1070.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1070.0
,409464,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '17.68', 'le': '0.32', 'lle': '2.03', 'sei': '28.90'}",CHEMBL63703,,CHEMBL63703,7.08,0,http://www.openphacts.org/units/Nanomolar,117059,=,1,1,=,,Ki,nM,,83.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.083
,415616,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '17.50', 'le': '0.32', 'lle': '2.01', 'sei': '31.61'}",CHEMBL67203,,CHEMBL67203,7.75,0,http://www.openphacts.org/units/Nanomolar,117066,=,1,1,=,,Ki,nM,,18.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.018
,417729,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '20.12', 'le': '0.38', 'lle': '4.02', 'sei': '8.38'}",CHEMBL132683,,CHEMBL132683,5.86,0,http://www.openphacts.org/units/Nanomolar,254385,=,1,1,=,,Ki,nM,,1370.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1370.0
,421384,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,NCCc1ccc(O)c(O)c1,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '33.91', 'le': '0.64', 'lle': '4.59', 'sei': '7.81'}",CHEMBL59,DOPAMINE,CHEMBL59,5.19,0,http://www.openphacts.org/units/Nanomolar,254390,=,1,1,=,,Ki,nM,,6400.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,6400.0
,422040,[],CHEMBL675648,Ability to displace [125I]- RTI-55 binding at the Dopamine transporter site on HEK cells expressing cDNA for the human transporter (hDAT),B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '29.35', 'le': '0.57', 'lle': '5.77', 'sei': '24.48'}",CHEMBL130477,,CHEMBL130477,8.77,1,http://www.openphacts.org/units/Nanomolar,253094,=,1,1,=,,Ki,nM,,1.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1.7
,422057,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '25.39', 'le': '0.56', 'lle': '5.06', 'sei': '25.06'}",CHEMBL132955,,CHEMBL132955,8.98,0,http://www.openphacts.org/units/Nanomolar,253111,=,1,1,=,,Ki,nM,,1.05,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1.05
,422898,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '21.02', 'le': '0.40', 'lle': '4.51', 'sei': '11.42'}",CHEMBL370805,COCAINE,CHEMBL370805,6.38,0,http://www.openphacts.org/units/Nanomolar,254382,=,1,1,=,,Ki,nM,,419.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,419.0
,424148,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(C(C)=O)c(C(C)=O)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,,CHEMBL133070,,CHEMBL133070,,0,http://www.openphacts.org/units/Nanomolar,254388,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,10000.0
,426639,[],CHEMBL670174,Displacement of [125I]RT155 binding in HEK cells expressing human DAT,B,,,BAO_0000192,BAO_0000219,cell-based format,COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,,,CHEMBL1136450,Bioorg. Med. Chem. Lett.,2003.0,"{'bei': '18.20', 'le': '0.35', 'lle': '3.37', 'sei': '12.11'}",CHEMBL335423,,CHEMBL335423,5.81,0,http://www.openphacts.org/units/Nanomolar,254389,=,1,1,=,,Ki,nM,,1536.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1536.0
,427101,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '16.16', 'le': '0.30', 'lle': '1.42', 'sei': '29.20'}",CHEMBL67078,,CHEMBL67078,7.16,0,http://www.openphacts.org/units/Nanomolar,117063,=,1,1,=,,Ki,nM,,70.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.07
,427242,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '26.12', 'le': '0.51', 'lle': '5.60', 'sei': '18.25'}",CHEMBL132082,,CHEMBL132082,8.22,0,http://www.openphacts.org/units/Nanomolar,253109,=,1,1,=,,Ki,nM,,6.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,6.0
,428347,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.81', 'le': '0.29', 'lle': '1.58', 'sei': '28.82'}",CHEMBL417035,,CHEMBL417035,7.06,0,http://www.openphacts.org/units/Nanomolar,117055,=,1,1,=,,Ki,nM,,87.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.087
,428357,[],CHEMBL670789,Inhibition of [125I]RTI-55 binding to dopamine transporter,B,,,BAO_0000192,BAO_0000357,single protein format,CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,,,CHEMBL1133662,J. Med. Chem.,2000.0,"{'bei': '15.30', 'le': '0.28', 'lle': '1.23', 'sei': '44.85'}",CHEMBL69380,,CHEMBL69380,7.05,0,http://www.openphacts.org/units/Nanomolar,117064,=,1,1,=,,Ki,nM,,90.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,0.09
,428461,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '25.37', 'le': '0.50', 'lle': '5.37', 'sei': '17.73'}",CHEMBL132954,,CHEMBL132954,7.99,0,http://www.openphacts.org/units/Nanomolar,253110,=,1,1,=,,Ki,nM,,10.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,10.3
,430889,[],CHEMBL675649,Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,,,CHEMBL1135775,J. Med. Chem.,2002.0,"{'bei': '28.42', 'le': '0.55', 'lle': '4.13', 'sei': '48.96'}",CHEMBL336613,,CHEMBL336613,7.64,0,http://www.openphacts.org/units/Nanomolar,253129,=,1,1,=,,Ki,nM,,23.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,23.0
,432193,[],CHEMBL670049,Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,,,CHEMBL1135776,J. Med. Chem.,2002.0,"{'bei': '25.80', 'le': '0.50', 'lle': '4.74', 'sei': '20.50'}",CHEMBL781,MAZINDOL,CHEMBL781,7.35,1,http://www.openphacts.org/units/Nanomolar,253526,=,1,1,=,,Ki,nM,,45.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,45.0
,432210,[],CHEMBL670049,Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCCN21,,,CHEMBL1135776,J. Med. Chem.,2002.0,"{'bei': '24.93', 'le': '0.48', 'lle': '4.55', 'sei': '24.27'}",CHEMBL334577,,CHEMBL334577,8.70,0,http://www.openphacts.org/units/Nanomolar,253530,=,1,1,=,,Ki,nM,,2.01,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,2.01
,442703,[],CHEMBL670049,Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc3ccccc3c2)c2ccc3ccccc3c2C2=NCCN21,,,CHEMBL1135776,J. Med. Chem.,2002.0,"{'bei': '24.39', 'le': '0.43', 'lle': '4.29', 'sei': '23.86'}",CHEMBL340281,,CHEMBL340281,8.55,0,http://www.openphacts.org/units/Nanomolar,253531,=,1,1,=,,Ki,nM,,2.83,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,2.83
,445421,[],CHEMBL670049,Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCN21,,,CHEMBL1135776,J. Med. Chem.,2002.0,"{'bei': '22.60', 'le': '0.43', 'lle': '3.81', 'sei': '21.11'}",CHEMBL133646,,CHEMBL133646,7.57,0,http://www.openphacts.org/units/Nanomolar,253532,=,1,1,=,,Ki,nM,,27.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,27.2
,451942,[],CHEMBL670049,Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=N[C@H]3CCCC[C@@H]3N21,,,CHEMBL1135776,J. Med. Chem.,2002.0,"{'bei': '20.12', 'le': '0.39', 'lle': '2.90', 'sei': '19.03'}",CHEMBL337020,,CHEMBL337020,6.82,0,http://www.openphacts.org/units/Nanomolar,253537,=,1,1,=,,Ki,nM,,152.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,152.0
,458647,[],CHEMBL670049,Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc3ccccc3c2)c2ccccc2C2=NCCN21,,,CHEMBL1135776,J. Med. Chem.,2002.0,"{'bei': '24.46', 'le': '0.44', 'lle': '4.24', 'sei': '20.50'}",CHEMBL132676,,CHEMBL132676,7.35,0,http://www.openphacts.org/units/Nanomolar,253528,=,1,1,=,,Ki,nM,,45.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,45.0
,462320,[],CHEMBL670049,Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells,B,,,BAO_0000192,BAO_0000219,cell-based format,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,,,CHEMBL1135776,J. Med. Chem.,2002.0,"{'bei': '29.35', 'le': '0.57', 'lle': '5.77', 'sei': '24.48'}",CHEMBL130477,,CHEMBL130477,8.77,0,http://www.openphacts.org/units/Nanomolar,253524,=,1,1,=,,Ki,nM,,1.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1.7
,475490,[],CHEMBL675530,Binding affinity towards dopamine transporter (DAT) by using [125I]RTI-55 radioligand,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(Cc3cc4ccccc4s3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J. Med. Chem.,2002.0,"{'bei': '18.41', 'le': '0.35', 'lle': '1.20', 'sei': '70.51'}",CHEMBL137020,,CHEMBL137020,8.79,0,http://www.openphacts.org/units/Nanomolar,264274,=,1,1,=,,Ki,nM,,1.61,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1.61
,480487,[],CHEMBL675530,Binding affinity towards dopamine transporter (DAT) by using [125I]RTI-55 radioligand,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCC2CCN(Cc3cc4ccccc4[nH]3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J. Med. Chem.,2002.0,"{'bei': '19.84', 'le': '0.37', 'lle': '2.29', 'sei': '32.33'}",CHEMBL538405,,CHEMBL538405,9.14,0,http://www.openphacts.org/units/Nanomolar,264273,=,1,1,=,,Ki,nM,,0.73,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,0.73
,484167,[],CHEMBL675531,Binding affinity towards dopamine transporter (DAT) by using [125I]RTI-55 radioligand,B,,,BAO_0000192,BAO_0000357,single protein format,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL1136002,J. Med. Chem.,2002.0,"{'bei': '18.71', 'le': '0.35', 'lle': '3.11', 'sei': '53.67'}",CHEMBL281594,VANOXERINE,CHEMBL281594,8.43,1,http://www.openphacts.org/units/Nanomolar,264267,=,1,1,=,,Ki,nM,,3.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,3.7
